date,ville,type,categorie,produit,quantite,prix_unitaire,remise,montant,marge,client_id
2023-03-05,EN LIGNE,E-commerce,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,230.0
2023-09-19,Roubaix,Magasin,Maison,Set casseroles,2.0,706.85,0.0,1413.7,815.34,390.0
2023-12-04,  Dunkerque ,Magasin,Maison,Canapé 3 places,2.0,246.23,0.0,"492,46",113.76,240.0
2023-10-09,LILLE,Magasin,Électroménager,Réfrigérateur,5.0,387.37,0.0,1936.85,563.9,278.0
17/05/2024,  Lille ,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,46.0
2024-08-15,amiens,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,143.0
2023-12-27,roubaix,Magasin,Sport,Chaussures running,8.0,569.53,0.0,4556.24,2481.6,477.0
2024-10-09,Lille,Magasin,Mode,Pull laine,4.0,884.49,0.0,3537.96,1984.24,254.0
2023-11-09,Amiens,Magasin,Sport,Haltères 10kg,2.0,98.3,0.1,"176,94",65.74,74.0
01/04/2024,Amiens,Magasin,Bricolage,Perceuse,3.0,105.66,0.0,316.98,65.1,79.0
06/07/2024,En ligne,E-commerce,Sport,Tapis yoga,1.0,658.36,0.0,658.36,352.71,
20/11/2024,  Lille ,Magasin,Maison,Rideau occultant,3.0,101.21,0.0,303.63,134.67,
2024-04-10,Amiens,Magasin,Maison,Couette 220x240,5.0,224.09,0.0,1120.45,451.95,453.0
2023-10-01,Lille,Magasin,Sport,Chaussures running,2.0,569.53,0.05,1082.11,563.45,394.0
07/06/2024,Roubaix,Magasin,Maison,Couette 220x240,4.0,224.09,0.2,"717,09",182.29,36.0
08/02/2024,Amiens,Magasin,Mode,Veste hiver,2.0,655.99,0.0,1311.98,648.16,417.0
20/01/2023,Tourcoing,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,80.0
28/11/2024,Dunkerque,Magasin,Mode,Pull laine,,884.49,0.0,"884,49",496.06,3.0
2023-12-19,Valenciennes,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,521.0
2023-06-20,  Tourcoing ,Magasin,Sport,Raquette tennis,,706.19,0.0,2118.57,1086.12,318.0
2023-12-23,valenciennes,Magasin,Sport,Ballon foot,4.0,100.1,0.0,400.4,231.6,329.0
2023-06-13,EN LIGNE,E-commerce,Maison,Couette 220x240,4.0,224.09,0.0,896.36,361.56,569.0
26/04/2024,En ligne,E-commerce,Sport,Tapis yoga,5.0,658.36,0.0,3291.8,1763.55,209.0
2023-11-09,En ligne,E-commerce,Sport,Chaussures running,,569.53,0.0,2278.12,1240.8,487.0
2023-02-10,Amiens,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,331.0
2023-07-30,dunkerque,Magasin,Maison,Rideau occultant,2.0,101.21,0.0,202.42,89.78,315.0
2024-01-12,Amiens,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,173.0
2023-08-13,En ligne,E-commerce,Électroménager,Cafetière,1.0,392.24,0.0,392.24,214.56,350.0
2023-08-16,LILLE,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,403.0
2023-04-22,LILLE,Magasin,Maison,Lampe LED,2.0,134.22,0.0,268.44,136.56,503.0
2023-12-09,Lille,Magasin,Mode,T-shirt coton,4.0,504.67,0.1,1816.81,599.05,485.0
2023-01-14,Dunkerque,Magasin,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,406.0
2024-08-03,Lille,Magasin,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,495.0
2024-11-16,AMIENS,Magasin,Électroménager,Micro-ondes,4.0,453.16,0.0,1812.64,686.24,501.0
2023-01-06,Valenciennes,Magasin,Sport,Raquette tennis,2.0,706.19,0.1,1271.14,582.84,368.0
2023-10-13,Amiens,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,253.0
2023-06-07,Valenciennes,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.2,133.14,12.7,294.0
2023-02-04,Tourcoing,Magasin,Bricolage,Échelle alu,,354.67,0.0,1418.68,673.6,68.0
2023-08-06,Lille,Magasin,Sport,Raquette tennis,3.0,706.19,0.0,2118.57,1086.12,550.0
2023-02-25,ROUBAIX,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.05,,158.84,497.0
25/01/2024,Valenciennes,Magasin,Mode,Jean homme,4.0,272.27,0.0,1089.08,368.48,
2023-04-12,tourcoing,Magasin,Maison,Lampe LED,1.0,134.22,0.0,,68.28,
2024-10-21,EN LIGNE,E-commerce,Mode,Veste hiver,2.0,655.99,0.0,1311.98,648.16,452.0
2024-06-01,Lille,Magasin,Maison,Lampe LED,3.0,134.22,0.2,322.13,124.31,410.0
05/09/2023,TOURCOING,Magasin,Mode,Pull laine,5.0,884.49,0.0,4422.45,2480.3,153.0
2023-09-26,VALENCIENNES,Magasin,Électroménager,Micro-ondes,4.0,453.16,0.0,1812.64,686.24,459.0
2024-05-24,Valenciennes,Magasin,Électroménager,Bouilloire,4.0,726.04,0.0,,1569.2,596.0
2024-08-04,Tourcoing,Magasin,Sport,Haltères 10kg,3.0,98.3,0.0,"294,9",128.1,305.0
2024-04-17,  Lille ,Magasin,Maison,Canapé 3 places,3.0,246.23,0.0,738.69,170.64,31.0
07/07/2023,VALENCIENNES,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,394.0
2023-10-30,Roubaix,Magasin,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,269.0
2023-06-04,Dunkerque,Magasin,Mode,Jean homme,5.0,272.27,0.0,1361.35,460.6,565.0
2023-01-17,En ligne,E-commerce,Bricolage,Échelle alu,5.0,354.67,0.0,1773.35,842.0,268.0
2023-10-28,Dunkerque,Magasin,Électroménager,Réfrigérateur,1.0,387.37,0.05,368.0,93.41,469.0
2024-05-30,  Dunkerque ,Magasin,Sport,Raquette tennis,,706.19,0.0,1412.38,724.08,310.0
09/11/2023,  Valenciennes ,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,456.0
2023-09-11,tourcoing,Magasin,Sport,Maillot bain,1.0,350.77,0.0,"350,77",199.3,410.0
10/07/2023,Roubaix,Magasin,Électroménager,Robot cuiseur,6.0,249.97,0.0,1499.82,551.52,359.0
2023-12-01,Lille,Magasin,Maison,Étagère bois,4.0,279.59,0.0,1118.36,356.48,
21/03/2024,tourcoing,Magasin,Maison,Canapé 3 places,2.0,246.23,0.0,492.46,113.76,77.0
2024-08-22,  Roubaix ,Magasin,Mode,T-shirt coton,3.0,504.67,0.0,1514.01,600.69,173.0
2024-09-09,AMIENS,Magasin,Sport,Chaussures running,3.0,569.53,0.0,1708.59,930.6,210.0
2024-06-27,VALENCIENNES,Magasin,Bricolage,Peinture 5L,4.0,609.0,0.05,2314.2,1180.04,
19/12/2023,valenciennes,Magasin,Bricolage,Peinture 5L,5.0,609.0,0.0,3045.0,1627.3,474.0
2023-03-27,Lille,Magasin,Maison,Canapé 3 places,5.0,246.23,0.0,1231.15,284.4,8.0
2024-07-11,Dunkerque,Magasin,Mode,Robe été,5.0,296.52,0.0,1482.6,362.3,388.0
2023-08-22,Dunkerque,Magasin,Mode,Jean homme,4.0,272.27,0.0,1089.08,368.48,27.0
2024-11-07,Roubaix,Magasin,Sport,Raquette tennis,1.0,706.19,0.05,670.88,326.73,338.0
2024-10-03,DUNKERQUE,Magasin,Sport,Vélo VTT,1.0,545.21,0.0,545.21,234.5,587.0
2024-01-27,  Tourcoing ,Magasin,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,218.0
2023-01-29,Dunkerque,Magasin,Électroménager,Robot cuiseur,,249.97,0.0,749.91,275.76,194.0
2024-02-11,DUNKERQUE,Magasin,Électroménager,Cafetière,2.0,392.24,0.0,"784,48",429.12,6.0
2023-09-30,Dunkerque,Magasin,Maison,Canapé 3 places,1.0,246.23,0.0,,56.88,150.0
2023-06-24,dunkerque,Magasin,Mode,Pull laine,6.0,884.49,0.0,5306.94,2976.36,377.0
2024-10-17,dunkerque,Magasin,Maison,Rideau occultant,3.0,101.21,0.0,303.63,134.67,455.0
2024-01-06,amiens,Magasin,Sport,Vélo VTT,2.0,545.21,0.0,1090.42,469.0,276.0
2023-01-30,LILLE,Magasin,Maison,Set casseroles,3.0,706.85,0.0,"2120,55",1223.01,484.0
20/01/2024,lille,Magasin,Électroménager,Micro-ondes,6.0,453.16,0.0,2718.96,1029.36,551.0
2023-06-18,En ligne,E-commerce,Sport,Raquette tennis,3.0,706.19,0.0,2118.57,1086.12,148.0
2024-04-12,  Tourcoing ,Magasin,Mode,Baskets ville,4.0,460.51,0.0,1842.04,592.2,58.0
2024-08-27,Valenciennes,Magasin,Sport,Vélo VTT,4.0,545.21,0.0,2180.84,938.0,376.0
2023-02-17,Amiens,Magasin,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,415.0
2024-10-05,Lille,Magasin,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,428.0
2024-12-24,lille,Magasin,Bricolage,Échelle alu,7.0,354.67,0.2,1986.15,682.26,68.0
15/04/2023,Tourcoing,Magasin,Maison,Couette 220x240,3.0,224.09,0.0,"672,27",271.17,482.0
2024-12-06,Amiens,Magasin,Bricolage,Boîte à outils,6.0,83.21,0.0,"499,26",137.94,189.0
2023-09-03,DUNKERQUE,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,538.0
2024-05-26,lille,Magasin,Électroménager,Aspirateur,4.0,191.18,0.0,764.72,386.2,422.0
07/07/2024,En ligne,E-commerce,Sport,Vélo VTT,5.0,545.21,0.05,2589.75,1036.2,579.0
29/07/2023,Lille,Magasin,Maison,Couette 220x240,5.0,224.09,0.0,1120.45,451.95,445.0
2024-12-28,roubaix,Magasin,Maison,Rideau occultant,5.0,101.21,0.0,506.05,224.45,471.0
2024-12-08,En ligne,E-commerce,Électroménager,Micro-ondes,10.0,453.16,0.0,"4531,6",1715.6,376.0
2024-08-29,AMIENS,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,520.0
2023-04-10,Dunkerque,Magasin,Mode,Robe été,6.0,296.52,0.1,1601.21,256.85,352.0
26/09/2024,Valenciennes,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,261.0
03/07/2024,en ligne,E-commerce,Mode,Robe été,5.0,296.52,0.0,1482.6,362.3,
26/10/2024,Valenciennes,Magasin,Mode,Veste hiver,1.0,655.99,0.0,655.99,324.08,344.0
24/12/2024,Amiens,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,541.0
2024-06-27,VALENCIENNES,Magasin,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,561.0
2024-08-16,Roubaix,Magasin,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,89.0
2023-12-30,Valenciennes,Magasin,Électroménager,Aspirateur,6.0,191.18,0.05,1089.73,521.95,228.0
2023-05-26,TOURCOING,Magasin,Bricolage,Tournevis set,2.0,636.28,0.05,"1208,93",577.25,142.0
2023-06-16,Amiens,Magasin,Bricolage,Peinture 5L,2.0,609.0,0.0,1218.0,650.92,83.0
08/10/2024,Tourcoing,Magasin,Électroménager,Bouilloire,6.0,726.04,0.0,4356.24,2353.8,317.0
2024-03-20,En ligne,E-commerce,Maison,Étagère bois,3.0,279.59,0.0,838.77,267.36,140.0
2024-11-13,dunkerque,Magasin,Mode,Baskets ville,3.0,460.51,0.0,1381.53,444.15,224.0
2024-02-12,Roubaix,Magasin,Maison,Rideau occultant,3.0,101.21,0.0,303.63,134.67,581.0
2023-03-20,Dunkerque,Magasin,Maison,Set casseroles,2.0,706.85,0.0,1413.7,815.34,257.0
2023-02-18,Lille,Magasin,Sport,Ballon foot,4.0,100.1,0.0,400.4,231.6,516.0
26/07/2023,Amiens,Magasin,Mode,Veste hiver,4.0,655.99,0.05,2492.76,1165.12,107.0
2023-03-16,Roubaix,Magasin,Sport,Raquette tennis,4.0,706.19,0.0,2824.76,1448.16,515.0
2024-02-21,Lille,Magasin,Maison,Étagère bois,1.0,279.59,0.1,251.63,61.16,568.0
2023-12-14,En ligne,E-commerce,Électroménager,Robot cuiseur,9.0,249.97,0.0,2249.73,827.28,538.0
25/06/2023,  Lille ,Magasin,Sport,Raquette tennis,4.0,706.19,0.1,2542.28,1165.68,234.0
2023-05-01,LILLE,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,400.0
2024-03-23,Dunkerque,Magasin,Maison,Couette 220x240,2.0,224.09,0.1,403.36,135.96,145.0
2023-02-12,roubaix,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,288.0
27/04/2024,Lille,Magasin,Mode,T-shirt coton,1.0,504.67,0.05,479.44,175.0,286.0
2023-08-27,Valenciennes,Magasin,Maison,Couette 220x240,2.0,224.09,0.2,358.54,91.14,2.0
21/11/2024,DUNKERQUE,Magasin,Mode,Baskets ville,2.0,460.51,0.0,921.02,296.1,112.0
2023-03-16,Amiens,Magasin,Mode,T-shirt coton,4.0,504.67,0.0,,800.92,535.0
2024-06-01,en ligne,E-commerce,Bricolage,Perceuse,4.0,105.66,0.0,422.64,86.8,195.0
2023-06-15,Roubaix,Magasin,Sport,Chaussures running,3.0,569.53,0.0,1708.59,930.6,389.0
2024-05-18,  Tourcoing ,Magasin,Électroménager,Cafetière,1.0,392.24,0.05,372.63,194.95,121.0
2024-12-18,  En ligne ,E-commerce,Électroménager,Micro-ondes,10.0,453.16,0.0,4531.6,1715.6,17.0
03/09/2023,Roubaix,Magasin,Maison,Set casseroles,4.0,706.85,0.0,2827.4,1630.68,475.0
2024-05-10,Lille,Magasin,Mode,Baskets ville,2.0,460.51,0.0,921.02,296.1,396.0
2023-11-03,VALENCIENNES,Magasin,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,577.0
2023-01-15,en ligne,E-commerce,Bricolage,Peinture 5L,5.0,609.0,0.0,3045.0,1627.3,274.0
2024-08-07,Dunkerque,Magasin,Sport,Raquette tennis,2.0,706.19,0.2,1129.9,441.6,240.0
2023-03-19,AMIENS,Magasin,Mode,Pull laine,2.0,884.49,0.05,1680.53,903.67,152.0
23/11/2024,Amiens,Magasin,Mode,Veste hiver,1.0,655.99,0.0,655.99,324.08,367.0
2024-04-01,roubaix,Magasin,Mode,Baskets ville,2.0,460.51,0.0,921.02,296.1,439.0
2024-03-31,Amiens,Magasin,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,148.0
2023-07-19,Valenciennes,Magasin,Maison,Étagère bois,8.0,279.59,0.0,2236.72,712.96,427.0
2024-05-10,Valenciennes,Magasin,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,554.0
16/08/2023,dunkerque,Magasin,Sport,Vélo VTT,9999.0,545.21,0.0,1635.63,703.5,160.0
21/02/2024,En ligne,E-commerce,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,280.0
07/11/2024,TOURCOING,Magasin,Bricolage,Boîte à outils,5.0,83.21,0.0,416.05,114.95,37.0
2023-01-28,  Valenciennes ,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,577.0
2023-11-10,  Dunkerque ,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,326.0
2024-08-27,Tourcoing,Magasin,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,235.0
2024-10-17,roubaix,Magasin,Sport,Raquette tennis,3.0,706.19,0.0,2118.57,1086.12,111.0
2023-09-20,EN LIGNE,E-commerce,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,297.0
2024-07-24,Roubaix,Magasin,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,425.0
2024-07-06,LILLE,Magasin,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,232.0
22/01/2023,TOURCOING,Magasin,Électroménager,Micro-ondes,7.0,453.16,0.0,3172.12,1200.92,433.0
2023-12-11,LILLE,Magasin,Électroménager,Réfrigérateur,6.0,387.37,0.0,2324.22,676.68,413.0
2023-04-11,roubaix,Magasin,Sport,Vélo VTT,1.0,545.21,0.0,545.21,234.5,478.0
23/12/2023,Lille,Magasin,Mode,Pull laine,7.0,884.49,0.0,6191.43,3472.42,564.0
25/01/2023,Amiens,Magasin,Bricolage,Boîte à outils,3.0,83.21,0.1,224.67,44.01,182.0
2024-08-30,Tourcoing,Magasin,Maison,Rideau occultant,5.0,101.21,0.0,"506,05",224.45,113.0
2024-06-03,Dunkerque,Magasin,Bricolage,Perceuse,5.0,105.66,0.0,528.3,108.5,55.0
2024-09-22,Lille,Magasin,Maison,Couette 220x240,3.0,224.09,0.0,672.27,271.17,250.0
2023-11-07,Lille,Magasin,Bricolage,Perceuse,,105.66,0.0,316.98,65.1,541.0
01/10/2024,Amiens,Magasin,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,504.0
2023-11-11,Dunkerque,Magasin,Sport,Haltères 10kg,4.0,98.3,0.05,373.54,151.14,
2024-07-12,ROUBAIX,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,74.0
2024-09-09,Roubaix,Magasin,Électroménager,Cafetière,1.0,392.24,0.0,392.24,214.56,586.0
2023-04-06,En ligne,E-commerce,Mode,Veste hiver,1.0,655.99,0.2,"524,79",192.88,298.0
2024-03-27,Tourcoing,Magasin,Sport,Maillot bain,1.0,350.77,0.0,350.77,199.3,438.0
2023-11-09,amiens,Magasin,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,209.0
2023-06-08,  Lille ,Magasin,Électroménager,Réfrigérateur,4.0,387.37,0.05,1472.01,373.65,365.0
08/08/2024,LILLE,Magasin,Électroménager,Robot cuiseur,4.0,249.97,0.0,999.88,367.68,108.0
2023-04-17,Amiens,Magasin,Sport,Maillot bain,2.0,350.77,0.0,701.54,398.6,561.0
2023-06-26,Lille,Magasin,Bricolage,Perceuse,5.0,105.66,0.0,528.3,108.5,534.0
2024-08-18,Lille,Magasin,Mode,Robe été,2.0,296.52,0.0,593.04,144.92,162.0
2023-10-28,Amiens,Magasin,Maison,Couette 220x240,,224.09,0.0,448.18,180.78,385.0
2023-08-28,  Dunkerque ,Magasin,Électroménager,Cafetière,1.0,392.24,0.0,392.24,214.56,131.0
2023-04-24,LILLE,Magasin,Sport,Vélo VTT,1.0,545.21,0.05,517.95,207.24,142.0
2024-08-02,Roubaix,Magasin,Sport,Chaussures running,,569.53,0.1,512.58,253.25,142.0
2024-05-10,Tourcoing,Magasin,Électroménager,Cafetière,3.0,392.24,0.0,1176.72,643.68,535.0
2023-04-29,Amiens,Magasin,Maison,Canapé 3 places,5.0,246.23,0.0,1231.15,284.4,320.0
2024-03-26,Roubaix,Magasin,Électroménager,Aspirateur,5.0,191.18,0.0,955.9,482.75,15.0
2023-05-28,  Lille ,Magasin,Sport,Tapis yoga,5.0,658.36,0.0,"3291,8",1763.55,396.0
2023-03-23,Tourcoing,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,430.0
2023-03-04,amiens,Magasin,Maison,Étagère bois,3.0,279.59,0.0,838.77,267.36,342.0
2024-08-07,tourcoing,Magasin,Bricolage,Peinture 5L,2.0,609.0,0.0,1218.0,650.92,37.0
2023-07-13,Dunkerque,Magasin,Bricolage,Échelle alu,4.0,354.67,0.0,1418.68,673.6,328.0
2023-11-01,Lille,Magasin,Mode,T-shirt coton,3.0,504.67,0.0,1514.01,600.69,458.0
2024-06-14,Tourcoing,Magasin,Sport,Haltères 10kg,5.0,98.3,0.1,"442,35",164.35,590.0
2024-10-26,En ligne,E-commerce,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,557.0
2024-02-16,TOURCOING,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,153.0
2024-08-14,En ligne,E-commerce,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,108.0
26/01/2023,LILLE,Magasin,Bricolage,Tournevis set,7.0,636.28,0.0,4453.96,2243.08,411.0
2024-09-29,En ligne,E-commerce,Maison,Canapé 3 places,1.0,246.23,0.0,246.23,56.88,541.0
2024-06-07,Amiens,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.0,166.42,45.98,388.0
2024-01-14,amiens,Magasin,Sport,Haltères 10kg,2.0,98.3,0.0,196.6,85.4,588.0
2024-12-25,Amiens,Magasin,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,216.0
2024-03-13,LILLE,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,197.0
2023-12-18,Lille,Magasin,Mode,Robe été,10.0,296.52,0.0,2965.2,724.6,223.0
2024-04-07,en ligne,E-commerce,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,199.0
2023-01-01,Dunkerque,Magasin,Mode,Pull laine,4.0,884.49,0.05,3361.06,1807.34,474.0
2023-08-30,Valenciennes,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,351.0
2023-04-21,TOURCOING,Magasin,Bricolage,Peinture 5L,3.0,609.0,0.0,"1827,0",976.38,137.0
2024-12-30,Dunkerque,Magasin,Bricolage,Peinture 5L,1.0,609.0,0.05,578.55,295.01,66.0
2023-10-02,Valenciennes,Magasin,Maison,Étagère bois,5.0,279.59,0.05,1328.05,375.7,174.0
2023-07-14,En ligne,E-commerce,Électroménager,Micro-ondes,5.0,453.16,0.0,2265.8,857.8,382.0
2024-01-28,Dunkerque,Magasin,Maison,Lampe LED,5.0,134.22,0.0,671.1,341.4,
2024-10-03,En ligne,E-commerce,Électroménager,Robot cuiseur,1.0,249.97,0.05,237.47,79.42,588.0
2023-06-03,Dunkerque,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,26.0
2024-01-07,Roubaix,Magasin,Sport,Chaussures running,5.0,569.53,0.05,"2705,27",1408.62,393.0
17/11/2023,En ligne,E-commerce,Mode,Baskets ville,2.0,460.51,0.0,921.02,296.1,392.0
2023-06-09,lille,Magasin,Maison,Couette 220x240,3.0,224.09,0.0,672.27,271.17,485.0
2024-10-06,  En ligne ,E-commerce,Mode,Baskets ville,5.0,460.51,0.0,2302.55,740.25,306.0
2024-11-07,LILLE,Magasin,Électroménager,Cafetière,2.0,392.24,0.0,784.48,429.12,
2024-10-31,roubaix,Magasin,Maison,Canapé 3 places,2.0,246.23,0.0,492.46,113.76,192.0
2023-08-04,EN LIGNE,E-commerce,Électroménager,Bouilloire,5.0,726.04,0.0,3630.2,1961.5,592.0
2023-01-19,Lille,Magasin,Mode,Jean homme,6.0,272.27,0.0,"1633,62",552.72,526.0
25/04/2024,ROUBAIX,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,427.0
2023-04-01,Dunkerque,Magasin,Mode,Robe été,2.0,296.52,0.0,593.04,144.92,132.0
2023-11-13,En ligne,E-commerce,Sport,Raquette tennis,2.0,706.19,0.0,1412.38,724.08,502.0
2023-07-19,Roubaix,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,243.0
26/04/2024,Amiens,Magasin,Maison,Étagère bois,2.0,279.59,0.05,531.22,150.28,224.0
2023-04-23,  Lille ,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,138.0
01/03/2023,Dunkerque,Magasin,Maison,Set casseroles,3.0,706.85,0.0,"2120,55",1223.01,109.0
26/10/2024,En ligne,E-commerce,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,280.0
2024-07-02,Valenciennes,Magasin,Sport,Raquette tennis,4.0,706.19,0.0,2824.76,1448.16,153.0
2024-12-21,En ligne,E-commerce,Bricolage,Peinture 5L,7.0,609.0,0.05,"4049,85",2065.07,596.0
2024-10-16,valenciennes,Magasin,Bricolage,Peinture 5L,,609.0,0.0,"1218,0",650.92,205.0
14/03/2024,Tourcoing,Magasin,Bricolage,Perceuse,1.0,105.66,0.0,105.66,21.7,440.0
2023-02-01,Roubaix,Magasin,Maison,Canapé 3 places,2.0,246.23,0.0,"492,46",113.76,407.0
2024-09-26,valenciennes,Magasin,Mode,Robe été,4.0,296.52,0.0,1186.08,289.84,146.0
2024-04-14,Roubaix,Magasin,Mode,Veste hiver,4.0,655.99,0.0,2623.96,1296.32,80.0
2024-04-23,Lille,Magasin,Mode,Baskets ville,1.0,460.51,0.0,460.51,148.05,364.0
07/06/2024,Valenciennes,Magasin,Électroménager,Cafetière,2.0,392.24,0.0,"784,48",429.12,580.0
2024-10-04,  Roubaix ,Magasin,Mode,Veste hiver,4.0,655.99,0.0,2623.96,1296.32,472.0
2023-02-15,Dunkerque,Magasin,Électroménager,Réfrigérateur,3.0,387.37,0.1,1045.9,222.13,395.0
2023-03-27,Dunkerque,Magasin,Bricolage,Boîte à outils,5.0,83.21,0.0,416.05,114.95,184.0
2024-03-18,DUNKERQUE,Magasin,Électroménager,Cafetière,2.0,392.24,0.0,784.48,429.12,62.0
11/04/2023,Valenciennes,Magasin,Électroménager,Micro-ondes,5.0,453.16,0.0,2265.8,857.8,252.0
28/07/2024,  Roubaix ,Magasin,Sport,Vélo VTT,6.0,545.21,0.0,"3271,26",1407.0,501.0
2023-01-26,Lille,Magasin,Bricolage,Boîte à outils,4.0,83.21,0.0,332.84,91.96,488.0
2023-12-04,Lille,Magasin,Maison,Couette 220x240,2.0,224.09,0.0,448.18,180.78,541.0
2024-06-04,VALENCIENNES,Magasin,Maison,Canapé 3 places,2.0,246.23,0.05,467.84,89.14,397.0
07/03/2023,En ligne,E-commerce,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,214.0
2024-12-26,en ligne,E-commerce,Électroménager,Cafetière,2.0,392.24,0.05,745.26,389.9,333.0
2023-08-15,En ligne,E-commerce,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,
2024-10-16,Tourcoing,Magasin,Bricolage,Perceuse,2.0,105.66,0.0,211.32,43.4,246.0
2024-01-17,  Roubaix ,Magasin,Électroménager,Cafetière,,392.24,0.1,353.02,175.34,369.0
2023-02-14,Tourcoing,Magasin,Sport,Ballon foot,1.0,100.1,0.2,80.08,37.88,526.0
13/05/2024,Lille,Magasin,Bricolage,Peinture 5L,3.0,609.0,0.0,1827.0,976.38,308.0
2023-01-05,en ligne,E-commerce,Mode,Robe été,2.0,296.52,0.0,593.04,144.92,76.0
2023-02-02,En ligne,E-commerce,Électroménager,Réfrigérateur,2.0,387.37,0.0,774.74,225.56,
19/01/2023,EN LIGNE,E-commerce,Maison,Rideau occultant,6.0,101.21,0.0,607.26,269.34,135.0
2023-05-21,Amiens,Magasin,Sport,Maillot bain,5.0,350.77,0.0,1753.85,996.5,64.0
2024-05-22,  En ligne ,E-commerce,Mode,T-shirt coton,,504.67,0.05,1438.31,524.99,12.0
19/12/2024,EN LIGNE,E-commerce,Sport,Vélo VTT,4.0,545.21,0.0,2180.84,938.0,261.0
2024-12-04,Valenciennes,Magasin,Maison,Canapé 3 places,,246.23,0.05,,44.57,96.0
2024-02-15,Lille,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,242.0
2024-09-12,Valenciennes,Magasin,Sport,Tapis yoga,2.0,658.36,0.0,,705.42,442.0
2024-02-26,lille,Magasin,Maison,Canapé 3 places,3.0,246.23,0.0,738.69,170.64,3.0
06/02/2023,lille,Magasin,Sport,Maillot bain,3.0,350.77,0.2,841.85,387.44,159.0
06/12/2024,amiens,Magasin,Sport,Vélo VTT,2.0,545.21,0.0,1090.42,469.0,283.0
2023-07-01,AMIENS,Magasin,Sport,Maillot bain,3.0,350.77,0.1,947.08,492.67,372.0
