date,ville,type,categorie,produit,quantite,prix_unitaire,remise,montant,marge,client_id
2023-10-29,Tourcoing,Magasin,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,594
2023-10-29,Valenciennes,Magasin,Mode,Baskets ville,5,460.51,0.0,2302.55,740.25,486
2023-10-29,En ligne,E-commerce,Électroménager,Réfrigérateur,6,387.37,0.0,2324.22,676.68,176
2023-10-29,Dunkerque,Magasin,Mode,Baskets ville,2,460.51,0.0,921.02,296.1,57
2023-10-29,Dunkerque,Magasin,Mode,Pull laine,1,884.49,0.1,796.04,407.61,479
2023-10-29,Dunkerque,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,437
2023-10-29,Lille,Magasin,Électroménager,Réfrigérateur,2,387.37,0.0,774.74,225.56,453
2023-10-29,Roubaix,Magasin,Sport,Raquette tennis,2,706.19,0.0,1412.38,724.08,430
2023-10-29,Tourcoing,Magasin,Sport,Tapis yoga,4,658.36,0.0,2633.44,1410.84,533
2023-10-30,Dunkerque,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,336
2023-10-30,Dunkerque,Magasin,Mode,Pull laine,3,884.49,0.05,2520.8,1355.51,295
2023-10-30,Lille,Magasin,Maison,Lampe LED,3,134.22,0.0,402.66,204.84,571
2023-10-30,Lille,Magasin,Sport,Ballon foot,3,100.1,0.05,285.28,158.68,306
2023-10-30,Roubaix,Magasin,Électroménager,Aspirateur,5,191.18,0.0,955.9,482.75,101
2023-10-30,Dunkerque,Magasin,Électroménager,Bouilloire,5,726.04,0.0,3630.2,1961.5,184
2023-10-30,Dunkerque,Magasin,Électroménager,Micro-ondes,2,453.16,0.05,861.0,297.8,535
2023-10-30,En ligne,E-commerce,Maison,Étagère bois,1,279.59,0.0,279.59,89.12,317
2023-10-30,En ligne,E-commerce,Sport,Chaussures running,4,569.53,0.05,2164.21,1126.89,552
2023-10-30,Tourcoing,Magasin,Électroménager,Cafetière,3,392.24,0.05,1117.88,584.84,292
2023-10-30,Tourcoing,Magasin,Maison,Set casseroles,2,706.85,0.2,1130.96,532.6,557
2023-10-30,En ligne,E-commerce,Sport,Vélo VTT,2,545.21,0.0,1090.42,469.0,286
2023-10-30,Dunkerque,Magasin,Électroménager,Bouilloire,1,726.04,0.0,726.04,392.3,260
2023-10-30,Roubaix,Magasin,Sport,Vélo VTT,5,545.21,0.0,2726.05,1172.5,77
2023-10-30,Roubaix,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,269
2023-10-30,Lille,Magasin,Bricolage,Boîte à outils,5,83.21,0.0,416.05,114.95,509
2023-10-30,Lille,Magasin,Mode,T-shirt coton,4,504.67,0.0,2018.68,800.92,464
2023-10-31,Roubaix,Magasin,Électroménager,Cafetière,3,392.24,0.0,1176.72,643.68,320
2023-10-31,Lille,Magasin,Mode,Veste hiver,2,655.99,0.1,1180.78,516.96,588
2023-10-31,Tourcoing,Magasin,Sport,Haltères 10kg,1,98.3,0.0,98.3,42.7,561
2023-10-31,Lille,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,245
2023-10-31,Lille,Magasin,Bricolage,Peinture 5L,1,609.0,0.1,548.1,264.56,308
2023-10-31,Lille,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,243
2023-10-31,Roubaix,Magasin,Maison,Étagère bois,5,279.59,0.0,1397.95,445.6,42
2023-10-31,En ligne,E-commerce,Bricolage,Tournevis set,4,636.28,0.0,2545.12,1281.76,336
2023-10-31,Dunkerque,Magasin,Maison,Set casseroles,1,706.85,0.0,706.85,407.67,591
2023-10-31,Lille,Magasin,Mode,Veste hiver,2,655.99,0.05,1246.38,582.56,266
2023-10-31,Tourcoing,Magasin,Électroménager,Réfrigérateur,2,387.37,0.1,697.27,148.09,204
2023-10-31,Lille,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,502
2023-10-31,Roubaix,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,500
2023-10-31,Roubaix,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,231
2023-10-31,Tourcoing,Magasin,Sport,Raquette tennis,1,706.19,0.0,706.19,362.04,354
2023-11-01,Lille,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,510
2023-11-01,Dunkerque,Magasin,Bricolage,Peinture 5L,4,609.0,0.0,2436.0,1301.84,341
2023-11-01,Tourcoing,Magasin,Électroménager,Aspirateur,3,191.18,0.05,544.86,260.97,533
2023-11-01,Tourcoing,Magasin,Maison,Rideau occultant,2,101.21,0.05,192.3,79.66,495
2023-11-01,Tourcoing,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,15
2023-11-01,Amiens,Magasin,Électroménager,Robot cuiseur,1,249.97,0.0,249.97,91.92,109
2023-11-01,Dunkerque,Magasin,Sport,Raquette tennis,1,706.19,0.0,706.19,362.04,118
2023-11-01,Valenciennes,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,10
2023-11-01,Valenciennes,Magasin,Bricolage,Perceuse,1,105.66,0.0,105.66,21.7,60
2023-11-01,Lille,Magasin,Bricolage,Perceuse,3,105.66,0.0,316.98,65.1,235
2023-11-01,Amiens,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,217
2023-11-01,Roubaix,Magasin,Sport,Raquette tennis,1,706.19,0.0,706.19,362.04,417
2023-11-01,Lille,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,199
2023-11-01,Lille,Magasin,Mode,T-shirt coton,3,504.67,0.0,1514.01,600.69,458
2023-11-02,Tourcoing,Magasin,Mode,T-shirt coton,2,504.67,0.0,1009.34,400.46,205
2023-11-02,Amiens,Magasin,Sport,Chaussures running,1,569.53,0.0,569.53,310.2,232
2023-11-02,Roubaix,Magasin,Sport,Chaussures running,2,569.53,0.05,1082.11,563.45,514
2023-11-02,Lille,Magasin,Maison,Rideau occultant,2,101.21,0.0,202.42,89.78,266
2023-11-02,En ligne,E-commerce,Sport,Vélo VTT,2,545.21,0.0,1090.42,469.0,27
2023-11-02,Dunkerque,Magasin,Maison,Étagère bois,1,279.59,0.0,279.59,89.12,394
2023-11-02,Dunkerque,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,499
2023-11-02,Tourcoing,Magasin,Sport,Vélo VTT,2,545.21,0.0,1090.42,469.0,171
2023-11-02,Lille,Magasin,Mode,T-shirt coton,3,504.67,0.0,1514.01,600.69,47
2023-11-02,Amiens,Magasin,Mode,Pull laine,2,884.49,0.0,1768.98,992.12,364
2023-11-02,Roubaix,Magasin,Électroménager,Micro-ondes,2,453.16,0.0,906.32,343.12,378
2023-11-02,Dunkerque,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,461
2023-11-02,Roubaix,Magasin,Électroménager,Bouilloire,1,726.04,0.0,726.04,392.3,298
2023-11-02,Lille,Magasin,Sport,Vélo VTT,3,545.21,0.0,1635.63,703.5,201
2023-11-02,Tourcoing,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,14
2023-11-02,Lille,Magasin,Électroménager,Bouilloire,5,726.04,0.2,2904.16,1235.46,429
2023-11-03,Valenciennes,Magasin,Électroménager,Bouilloire,3,726.04,0.0,2178.12,1176.9,577
2023-11-03,Valenciennes,Magasin,Maison,Lampe LED,1,134.22,0.05,127.51,61.57,400
2023-11-03,Roubaix,Magasin,Mode,Veste hiver,1,655.99,0.0,655.99,324.08,281
2023-11-03,Roubaix,Magasin,Mode,Veste hiver,4,655.99,0.1,2361.56,1033.92,386
2023-11-03,Amiens,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,242
2023-11-03,Tourcoing,Magasin,Électroménager,Robot cuiseur,3,249.97,0.1,674.92,200.77,467
2023-11-03,Lille,Magasin,Maison,Set casseroles,3,706.85,0.0,2120.55,1223.01,295
2023-11-03,Dunkerque,Magasin,Mode,Pull laine,5,884.49,0.2,3537.96,1595.81,424
2023-11-03,Tourcoing,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,189
2023-11-03,Amiens,Magasin,Maison,Canapé 3 places,2,246.23,0.0,492.46,113.76,400
2023-11-03,Tourcoing,Magasin,Sport,Maillot bain,1,350.77,0.0,350.77,199.3,502
2023-11-03,Roubaix,Magasin,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,512
2023-11-03,Roubaix,Magasin,Sport,Maillot bain,2,350.77,0.0,701.54,398.6,593
2023-11-03,Dunkerque,Magasin,Maison,Lampe LED,1,134.22,0.0,134.22,68.28,395
2023-11-04,Valenciennes,Magasin,Électroménager,Réfrigérateur,2,387.37,0.1,697.27,148.09,134
2023-11-04,Tourcoing,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,147
2023-11-04,Amiens,Magasin,Sport,Chaussures running,1,569.53,0.0,569.53,310.2,256
2023-11-04,Valenciennes,Magasin,Bricolage,Peinture 5L,1,609.0,0.0,609.0,325.46,195
2023-11-04,Roubaix,Magasin,Mode,Robe été,2,296.52,0.0,593.04,144.92,244
2023-11-04,Lille,Magasin,Bricolage,Boîte à outils,3,83.21,0.0,249.63,68.97,296
2023-11-04,Lille,Magasin,Sport,Chaussures running,1,569.53,0.0,569.53,310.2,397
2023-11-04,Lille,Magasin,Électroménager,Aspirateur,1,191.18,0.05,181.62,86.99,382
2023-11-04,Lille,Magasin,Bricolage,Perceuse,4,105.66,0.0,422.64,86.8,255
2023-11-04,En ligne,E-commerce,Électroménager,Micro-ondes,3,453.16,0.0,1359.48,514.68,100
2023-11-04,Lille,Magasin,Sport,Vélo VTT,3,545.21,0.0,1635.63,703.5,380
2023-11-04,Amiens,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,583
2023-11-04,En ligne,E-commerce,Sport,Vélo VTT,3,545.21,0.0,1635.63,703.5,324
2023-11-04,Valenciennes,Magasin,Maison,Couette 220x240,3,224.09,0.0,672.27,271.17,309
2023-11-04,Roubaix,Magasin,Mode,T-shirt coton,1,504.67,0.05,479.44,175.0,173
2023-11-04,Lille,Magasin,Maison,Set casseroles,3,706.85,0.0,2120.55,1223.01,482
2023-11-04,Dunkerque,Magasin,Bricolage,Peinture 5L,3,609.0,0.0,1827.0,976.38,85
2023-11-04,En ligne,E-commerce,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,364
2023-11-04,Dunkerque,Magasin,Sport,Vélo VTT,1,545.21,0.0,545.21,234.5,433
2023-11-04,Lille,Magasin,Maison,Couette 220x240,3,224.09,0.05,638.66,237.56,542
2023-11-05,Tourcoing,Magasin,Mode,Pull laine,3,884.49,0.0,2653.47,1488.18,257
2023-11-05,Lille,Magasin,Mode,T-shirt coton,1,504.67,0.0,504.67,200.23,478
2023-11-05,Amiens,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,422
2023-11-05,Lille,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,79
2023-11-05,Dunkerque,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,236
2023-11-05,Lille,Magasin,Électroménager,Bouilloire,2,726.04,0.0,1452.08,784.6,538
2023-11-05,Lille,Magasin,Électroménager,Micro-ondes,1,453.16,0.0,453.16,171.56,10
2023-11-05,Lille,Magasin,Mode,T-shirt coton,1,504.67,0.0,504.67,200.23,105
2023-11-05,Lille,Magasin,Mode,Jean homme,4,272.27,0.0,1089.08,368.48,312
2023-11-05,Amiens,Magasin,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,11
2023-11-05,Dunkerque,Magasin,Sport,Raquette tennis,1,706.19,0.1,635.57,291.42,75
2023-11-05,Lille,Magasin,Bricolage,Boîte à outils,2,83.21,0.2,133.14,12.7,97
2023-11-05,Roubaix,Magasin,Maison,Set casseroles,4,706.85,0.2,2261.92,1065.2,483
2023-11-05,Amiens,Magasin,Mode,T-shirt coton,2,504.67,0.0,1009.34,400.46,464
2023-11-05,Tourcoing,Magasin,Maison,Lampe LED,2,134.22,0.1,241.6,109.72,43
2023-11-05,Roubaix,Magasin,Sport,Haltères 10kg,2,98.3,0.0,196.6,85.4,442
2023-11-05,Valenciennes,Magasin,Électroménager,Micro-ondes,3,453.16,0.0,1359.48,514.68,75
2023-11-05,Lille,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,133
2023-11-05,Dunkerque,Magasin,Mode,Pull laine,2,884.49,0.0,1768.98,992.12,471
2023-11-05,Dunkerque,Magasin,Bricolage,Tournevis set,2,636.28,0.0,1272.56,640.88,439
2023-11-06,Valenciennes,Magasin,Bricolage,Échelle alu,1,354.67,0.0,354.67,168.4,574
2023-11-06,Lille,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,463
2023-11-06,Lille,Magasin,Maison,Set casseroles,3,706.85,0.0,2120.55,1223.01,571
2023-11-06,Lille,Magasin,Mode,Jean homme,4,272.27,0.0,1089.08,368.48,174
2023-11-06,Dunkerque,Magasin,Électroménager,Bouilloire,2,726.04,0.0,1452.08,784.6,540
2023-11-06,Amiens,Magasin,Mode,Robe été,1,296.52,0.0,296.52,72.46,115
2023-11-06,Amiens,Magasin,Maison,Lampe LED,5,134.22,0.0,671.1,341.4,234
2023-11-06,En ligne,E-commerce,Mode,Pull laine,2,884.49,0.0,1768.98,992.12,550
2023-11-06,Lille,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,53
2023-11-06,En ligne,E-commerce,Bricolage,Tournevis set,1,636.28,0.0,636.28,320.44,138
2023-11-06,Roubaix,Magasin,Sport,Chaussures running,1,569.53,0.0,569.53,310.2,24
2023-11-06,Dunkerque,Magasin,Électroménager,Micro-ondes,2,453.16,0.0,906.32,343.12,263
2023-11-06,Lille,Magasin,Maison,Étagère bois,1,279.59,0.0,279.59,89.12,11
2023-11-06,Valenciennes,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,296
2023-11-06,Amiens,Magasin,Sport,Raquette tennis,1,706.19,0.05,670.88,326.73,288
2023-11-06,Lille,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,557
2023-11-06,Lille,Magasin,Sport,Ballon foot,3,100.1,0.0,300.3,173.7,394
2023-11-06,Valenciennes,Magasin,Sport,Chaussures running,3,569.53,0.0,1708.59,930.6,64
2023-11-06,Dunkerque,Magasin,Mode,Baskets ville,2,460.51,0.2,736.82,111.9,331
2023-11-07,En ligne,E-commerce,Sport,Tapis yoga,3,658.36,0.0,1975.08,1058.13,388
2023-11-07,Tourcoing,Magasin,Électroménager,Aspirateur,5,191.18,0.0,955.9,482.75,302
2023-11-07,Valenciennes,Magasin,Sport,Vélo VTT,1,545.21,0.05,517.95,207.24,243
2023-11-07,Amiens,Magasin,Sport,Haltères 10kg,3,98.3,0.05,280.15,113.35,374
2023-11-07,Lille,Magasin,Bricolage,Perceuse,3,105.66,0.0,316.98,65.1,541
2023-11-07,Amiens,Magasin,Mode,Veste hiver,3,655.99,0.0,1967.97,972.24,550
2023-11-07,Tourcoing,Magasin,Électroménager,Bouilloire,2,726.04,0.1,1306.87,639.39,391
2023-11-07,Dunkerque,Magasin,Mode,Baskets ville,3,460.51,0.0,1381.53,444.15,484
2023-11-07,En ligne,E-commerce,Maison,Étagère bois,2,279.59,0.0,559.18,178.24,466
2023-11-07,Tourcoing,Magasin,Bricolage,Boîte à outils,2,83.21,0.0,166.42,45.98,308
2023-11-07,Amiens,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,536
2023-11-07,Valenciennes,Magasin,Mode,T-shirt coton,3,504.67,0.0,1514.01,600.69,236
2023-11-07,Amiens,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,494
2023-11-07,Valenciennes,Magasin,Électroménager,Robot cuiseur,4,249.97,0.0,999.88,367.68,335
2023-11-07,Lille,Magasin,Sport,Tapis yoga,4,658.36,0.0,2633.44,1410.84,123
2023-11-07,Tourcoing,Magasin,Sport,Raquette tennis,2,706.19,0.0,1412.38,724.08,574
2023-11-07,Roubaix,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,403
2023-11-07,Valenciennes,Magasin,Sport,Chaussures running,3,569.53,0.0,1708.59,930.6,334
2023-11-07,Valenciennes,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,245
2023-11-07,Amiens,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,502
2023-11-07,Dunkerque,Magasin,Électroménager,Aspirateur,2,191.18,0.0,382.36,193.1,103
2023-11-08,Lille,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,190
2023-11-08,Tourcoing,Magasin,Sport,Maillot bain,4,350.77,0.0,1403.08,797.2,474
2023-11-08,En ligne,E-commerce,Mode,Baskets ville,5,460.51,0.0,2302.55,740.25,486
2023-11-08,Lille,Magasin,Maison,Set casseroles,1,706.85,0.0,706.85,407.67,218
2023-11-08,Dunkerque,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,200
2023-11-08,Valenciennes,Magasin,Sport,Maillot bain,1,350.77,0.05,333.23,181.76,56
2023-11-08,Tourcoing,Magasin,Sport,Ballon foot,2,100.1,0.05,190.19,105.79,504
2023-11-08,Lille,Magasin,Sport,Raquette tennis,4,706.19,0.0,2824.76,1448.16,163
2023-11-08,Roubaix,Magasin,Maison,Set casseroles,1,706.85,0.0,706.85,407.67,297
2023-11-08,Dunkerque,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,3
2023-11-08,Tourcoing,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,577
2023-11-08,En ligne,E-commerce,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,560
2023-11-09,Valenciennes,Magasin,Mode,Jean homme,3,272.27,0.05,775.97,235.52,557
2023-11-09,Dunkerque,Magasin,Sport,Vélo VTT,4,545.21,0.2,1744.67,501.83,307
2023-11-09,Amiens,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,193
2023-11-09,Roubaix,Magasin,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,177
2023-11-09,En ligne,E-commerce,Sport,Tapis yoga,4,658.36,0.05,2501.77,1279.17,233
2023-11-09,Roubaix,Magasin,Sport,Chaussures running,3,569.53,0.0,1708.59,930.6,18
2023-11-09,Lille,Magasin,Maison,Couette 220x240,2,224.09,0.0,448.18,180.78,248
2023-11-09,Roubaix,Magasin,Bricolage,Échelle alu,1,354.67,0.0,354.67,168.4,501
2023-11-09,Amiens,Magasin,Bricolage,Tournevis set,1,636.28,0.0,636.28,320.44,198
2023-11-09,Roubaix,Magasin,Sport,Tapis yoga,4,658.36,0.0,2633.44,1410.84,354
2023-11-09,Amiens,Magasin,Maison,Lampe LED,4,134.22,0.0,536.88,273.12,546
2023-11-09,Amiens,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,514
2023-11-09,Amiens,Magasin,Mode,T-shirt coton,4,504.67,0.0,2018.68,800.92,276
2023-11-09,Tourcoing,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,183
2023-11-09,En ligne,E-commerce,Sport,Chaussures running,4,569.53,0.0,2278.12,1240.8,487
2023-11-09,Amiens,Magasin,Sport,Haltères 10kg,2,98.3,0.1,176.94,65.74,74
2023-11-09,Dunkerque,Magasin,Électroménager,Cafetière,2,392.24,0.1,706.03,350.67,357
2023-11-09,Valenciennes,Magasin,Mode,Pull laine,2,884.49,0.1,1592.08,815.22,536
2023-11-09,Tourcoing,Magasin,Maison,Étagère bois,1,279.59,0.0,279.59,89.12,215
2023-11-09,Valenciennes,Magasin,Maison,Lampe LED,1,134.22,0.0,134.22,68.28,456
2023-11-09,Tourcoing,Magasin,Maison,Couette 220x240,1,224.09,0.0,224.09,90.39,202
2023-11-09,Amiens,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,358
2023-11-09,Valenciennes,Magasin,Maison,Étagère bois,4,279.59,0.05,1062.44,300.56,210
2023-11-09,Amiens,Magasin,Électroménager,Bouilloire,1,726.04,0.0,726.04,392.3,209
2023-11-09,Amiens,Magasin,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,451
2023-11-10,Dunkerque,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,326
2023-11-10,Valenciennes,Magasin,Sport,Ballon foot,2,100.1,0.0,200.2,115.8,483
2023-11-10,Lille,Magasin,Sport,Chaussures running,3,569.53,0.05,1623.16,845.17,503
2023-11-10,Valenciennes,Magasin,Mode,Pull laine,3,884.49,0.0,2653.47,1488.18,163
2023-11-10,Valenciennes,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,255
2023-11-10,En ligne,E-commerce,Mode,Jean homme,1,272.27,0.0,272.27,92.12,394
2023-11-10,Valenciennes,Magasin,Bricolage,Échelle alu,4,354.67,0.0,1418.68,673.6,45
2023-11-10,En ligne,E-commerce,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,527
2023-11-10,Roubaix,Magasin,Bricolage,Perceuse,4,105.66,0.0,422.64,86.8,530
2023-11-10,Amiens,Magasin,Électroménager,Bouilloire,1,726.04,0.0,726.04,392.3,83
2023-11-10,Valenciennes,Magasin,Électroménager,Réfrigérateur,3,387.37,0.0,1162.11,338.34,141
2023-11-10,Dunkerque,Magasin,Bricolage,Peinture 5L,2,609.0,0.0,1218.0,650.92,286
2023-11-10,Valenciennes,Magasin,Bricolage,Tournevis set,5,636.28,0.0,3181.4,1602.2,164
2023-11-10,Tourcoing,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,311
2023-11-10,Amiens,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,351
2023-11-10,Roubaix,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,461
2023-11-11,Amiens,Magasin,Mode,Pull laine,2,884.49,0.0,1768.98,992.12,122
2023-11-11,Dunkerque,Magasin,Sport,Raquette tennis,4,706.19,0.0,2824.76,1448.16,585
2023-11-11,Dunkerque,Magasin,Sport,Raquette tennis,2,706.19,0.0,1412.38,724.08,403
2023-11-11,En ligne,E-commerce,Mode,Robe été,3,296.52,0.05,845.08,172.9,523
2023-11-11,Dunkerque,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,543
2023-11-11,Tourcoing,Magasin,Bricolage,Tournevis set,2,636.28,0.0,1272.56,640.88,276
2023-11-11,Tourcoing,Magasin,Électroménager,Réfrigérateur,1,387.37,0.0,387.37,112.78,156
2023-11-11,Valenciennes,Magasin,Mode,Pull laine,1,884.49,0.0,884.49,496.06,73
2023-11-11,Dunkerque,Magasin,Bricolage,Tournevis set,2,636.28,0.0,1272.56,640.88,26
2023-11-11,Lille,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,435
2023-11-11,Dunkerque,Magasin,Sport,Haltères 10kg,4,98.3,0.05,373.54,151.14,49
2023-11-11,Lille,Magasin,Bricolage,Boîte à outils,4,83.21,0.0,332.84,91.96,182
2023-11-12,Dunkerque,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,529
2023-11-12,Lille,Magasin,Sport,Ballon foot,3,100.1,0.0,300.3,173.7,212
2023-11-12,Tourcoing,Magasin,Électroménager,Robot cuiseur,3,249.97,0.0,749.91,275.76,478
2023-11-12,Dunkerque,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,441
2023-11-12,Lille,Magasin,Bricolage,Boîte à outils,4,83.21,0.1,299.56,58.68,277
2023-11-12,Roubaix,Magasin,Mode,Baskets ville,2,460.51,0.0,921.02,296.1,78
2023-11-12,Valenciennes,Magasin,Mode,Pull laine,3,884.49,0.0,2653.47,1488.18,269
2023-11-12,Roubaix,Magasin,Bricolage,Peinture 5L,3,609.0,0.05,1735.65,885.03,344
2023-11-12,Lille,Magasin,Sport,Ballon foot,2,100.1,0.0,200.2,115.8,246
2023-11-12,Dunkerque,Magasin,Bricolage,Échelle alu,4,354.67,0.0,1418.68,673.6,142
2023-11-12,Roubaix,Magasin,Sport,Maillot bain,2,350.77,0.0,701.54,398.6,207
2023-11-12,Dunkerque,Magasin,Maison,Canapé 3 places,1,246.23,0.0,246.23,56.88,221
2023-11-12,Roubaix,Magasin,Maison,Étagère bois,2,279.59,0.0,559.18,178.24,445
2023-11-12,Roubaix,Magasin,Bricolage,Boîte à outils,3,83.21,0.0,249.63,68.97,109
2023-11-12,Dunkerque,Magasin,Maison,Set casseroles,1,706.85,0.0,706.85,407.67,345
2023-11-12,Valenciennes,Magasin,Sport,Raquette tennis,4,706.19,0.0,2824.76,1448.16,450
2023-11-13,En ligne,E-commerce,Bricolage,Tournevis set,3,636.28,0.0,1908.84,961.32,532
2023-11-13,Lille,Magasin,Sport,Haltères 10kg,3,98.3,0.0,294.9,128.1,253
2023-11-13,Lille,Magasin,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,188
2023-11-13,En ligne,E-commerce,Sport,Tapis yoga,1,658.36,0.0,658.36,352.71,150
2023-11-13,Lille,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,28
2023-11-13,En ligne,E-commerce,Sport,Raquette tennis,1,706.19,0.0,706.19,362.04,212
2023-11-13,Roubaix,Magasin,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,273
2023-11-13,Valenciennes,Magasin,Maison,Couette 220x240,1,224.09,0.0,224.09,90.39,494
2023-11-13,Lille,Magasin,Mode,Robe été,1,296.52,0.0,296.52,72.46,345
2023-11-13,En ligne,E-commerce,Bricolage,Peinture 5L,2,609.0,0.0,1218.0,650.92,35
2023-11-13,En ligne,E-commerce,Sport,Raquette tennis,2,706.19,0.0,1412.38,724.08,502
2023-11-13,Roubaix,Magasin,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,197
2023-11-13,Lille,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,47
2023-11-13,Tourcoing,Magasin,Maison,Canapé 3 places,3,246.23,0.0,738.69,170.64,501
2023-11-13,Lille,Magasin,Maison,Étagère bois,2,279.59,0.0,559.18,178.24,487
2023-11-13,En ligne,E-commerce,Maison,Lampe LED,2,134.22,0.1,241.6,109.72,373
2023-11-14,Lille,Magasin,Maison,Canapé 3 places,3,246.23,0.0,738.69,170.64,512
2023-11-14,Tourcoing,Magasin,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,389
2023-11-14,Lille,Magasin,Maison,Couette 220x240,2,224.09,0.0,448.18,180.78,188
2023-11-14,Lille,Magasin,Électroménager,Réfrigérateur,4,387.37,0.0,1549.48,451.12,579
2023-11-14,Amiens,Magasin,Maison,Rideau occultant,5,101.21,0.05,480.75,199.15,23
2023-11-14,Lille,Magasin,Maison,Étagère bois,4,279.59,0.0,1118.36,356.48,377
2023-11-14,Amiens,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,138
2023-11-14,Amiens,Magasin,Électroménager,Robot cuiseur,5,249.97,0.0,1249.85,459.6,447
2023-11-14,Roubaix,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,209
2023-11-14,Lille,Magasin,Sport,Maillot bain,1,350.77,0.05,333.23,181.76,523
2023-11-14,Lille,Magasin,Sport,Tapis yoga,2,658.36,0.0,1316.72,705.42,265
2023-11-14,Tourcoing,Magasin,Sport,Vélo VTT,3,545.21,0.0,1635.63,703.5,535
2023-11-14,En ligne,E-commerce,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,150
2023-11-14,Amiens,Magasin,Sport,Chaussures running,3,569.53,0.0,1708.59,930.6,250
2023-11-14,En ligne,E-commerce,Sport,Maillot bain,1,350.77,0.0,350.77,199.3,476
